#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   16.0000    0.6500    0.4591    1.9245    3.5944    8.0680    1.6566   12.1396    4.3628    0.4590    0.7818    0.0600    0.7100    0.0000
   16.0000    0.7000    0.4597    1.9364    3.5916    8.0682    1.6662   12.1510    4.3619    0.4590    0.7813    0.0600    0.7100    0.0000
#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
   17.0000    0.4880    0.4859    1.2206    4.4451    8.0752    5.6392   10.0861    4.3135    0.2470    0.7889    0.0006   -1.4800    0.6000
   17.0000    0.4900    0.4852    1.2251    4.4289    8.0755    5.5714   10.1209    4.3116    0.2470    0.7861    0.0006   -1.4800    0.6000
   17.0000    0.4950    0.4852    1.2366    4.3903    8.0762    5.4101   10.2036    4.3069    0.2470    0.7831    0.0006   -1.4800    0.6000
   17.0000    0.5000    0.4852    1.2483    4.3617    8.0768    5.2883   10.2668    4.3023    0.2470    0.7808    0.0006   -1.4800    0.6000
   17.0000    0.5050    0.4853    1.2568    4.3373    8.0773    5.1869   10.3196    4.2992    0.2470    0.7782    0.0006   -1.4800    0.6000
   17.0000    0.5100    0.4852    1.2665    4.3162    8.0779    5.0969   10.3668    4.2958    0.2470    0.7758    0.0006   -1.4800    0.6000
   17.0000    0.5200    0.4852    1.2870    4.2784    8.0786    4.9332   10.4528    4.2901    0.2470    0.7729    0.0006   -1.4800    0.6000
   17.0000    0.5300    0.4852    1.3115    4.2480    8.0793    4.7956   10.5258    4.2847    0.2470    0.7695    0.0006   -1.4800    0.6000
   17.0000    0.5400    0.4852    1.3450    4.2178    8.0800    4.6498   10.6027    4.2810    0.2470    0.7669    0.0006   -1.4800    0.6000
   17.0000    0.5600    0.4852    1.4416    4.1497    8.0806    4.2961   10.7875    4.2762    0.2470    0.7635    0.0006   -1.4800    0.6000
   17.0000    0.5900    0.4872    1.5827    4.0150    8.0808    3.6388   11.1275    4.2749    0.2470    0.7644    0.0006   -1.4800    0.6000
   17.0000    0.6100    0.4917    1.6405    3.9184    8.0810    3.2094   11.3494    4.2737    0.2470    0.7642    0.0006   -1.4800    0.6000
   17.0000    0.6300    0.4926    1.6780    3.8245    8.0812    2.8101   11.5561    4.2727    0.2470    0.7602    0.0006   -1.4800    0.6000
   17.0000    0.6500    0.4926    1.7044    3.7519    8.0813    2.5070   11.7144    4.2719    0.2470    0.7622    0.0006   -1.4800    0.6000
   17.0000    0.7000    0.4947    1.7452    3.7188    8.0814    2.3656   11.8012    4.2710    0.2470    0.7621    0.0006   -1.4800    0.6000
   17.0000    0.7800    0.4950    1.7824    3.7067    8.0815    2.3270   11.8440    4.2701    0.2470    0.7607    0.0006   -1.4800    0.6000
   17.0000    0.9000    0.4957    1.8208    3.7013    8.0815    2.3297   11.8738    4.2691    0.2470    0.7627    0.0006   -1.4800    0.6000
   17.0000    0.4980    0.4961    1.2635    4.4633    8.0778    5.6777   10.0713    4.2954    0.2450    0.7763    0.0001   -2.2600    0.5000
   17.0000    0.5000    0.4957    1.2680    4.4425    8.0780    5.5918   10.1150    4.2939    0.2450    0.7775    0.0001   -2.2600    0.5000
   17.0000    0.5050    0.4957    1.2789    4.4058    8.0786    5.4384   10.1939    4.2893    0.2450    0.7749    0.0001   -2.2600    0.5000
   17.0000    0.5100    0.4957    1.2889    4.3783    8.0792    5.3226   10.2540    4.2853    0.2450    0.7731    0.0001   -2.2600    0.5000
   17.0000    0.5150    0.4956    1.2980    4.3556    8.0796    5.2268   10.3040    4.2818    0.2450    0.7714    0.0001   -2.2600    0.5000
   17.0000    0.5200    0.4957    1.3071    4.3357    8.0801    5.1425   10.3482    4.2786    0.2450    0.7692    0.0001   -2.2600    0.5000
   17.0000    0.5300    0.4957    1.3250    4.3016    8.0809    4.9966   10.4253    4.2729    0.2450    0.7652    0.0001   -2.2600    0.5000
   17.0000    0.5400    0.4957    1.3425    4.2743    8.0816    4.8779   10.4886    4.2682    0.2450    0.7626    0.0001   -2.2600    0.5000
   17.0000    0.5600    0.4957    1.3816    4.2243    8.0828    4.6545   10.6083    4.2604    0.2450    0.7572    0.0001   -2.2600    0.5000
   17.0000    0.5800    0.4957    1.4260    4.1795    8.0837    4.4461   10.7201    4.2546    0.2450    0.7530    0.0001   -2.2600    0.5000
   17.0000    0.6000    0.4957    1.4754    4.1353    8.0843    4.2349   10.8330    4.2507    0.2450    0.7496    0.0001   -2.2600    0.5000
   17.0000    0.6400    0.4957    1.5732    4.0409    8.0849    3.7876   11.0708    4.2469    0.2450    0.7471    0.0001   -2.2600    0.5000
   17.0000    0.7200    0.4976    1.7030    3.8574    8.0847    2.9748   11.5027    4.2462    0.2450    0.7499    0.0001   -2.2600    0.5000
   17.0000    0.7800    0.5001    1.7568    3.7591    8.0848    2.5622   11.7265    4.2455    0.2450    0.7508    0.0001   -2.2600    0.5000
   17.0000    0.9000    0.5028    1.8251    3.7258    8.0849    2.4229   11.8270    4.2445    0.2450    0.7517    0.0001   -2.2600    0.5000
   17.0000    0.4780    0.4762    1.1706    4.4209    8.0727    5.5834   10.1095    4.3321    0.2570    0.7920    0.0060   -0.4700    0.2300
   17.0000    0.4800    0.4757    1.1734    4.3967    8.0725    5.4855   10.1593    4.3309    0.2570    0.7996    0.0060   -0.4700    0.2300
   17.0000    0.4850    0.4757    1.1855    4.3533    8.0732    5.3043   10.2521    4.3261    0.2570    0.7967    0.0060   -0.4700    0.2300
   17.0000    0.4900    0.4757    1.1985    4.3198    8.0744    5.1618   10.3256    4.3212    0.2570    0.7850    0.0060   -0.4700    0.2300
   17.0000    0.4950    0.4757    1.2089    4.2918    8.0750    5.0437   10.3869    4.3175    0.2570    0.7815    0.0060   -0.4700    0.2300
   17.0000    0.5000    0.4757    1.2198    4.2669    8.0755    4.9374   10.4422    4.3140    0.2570    0.7798    0.0060   -0.4700    0.2300
   17.0000    0.5100    0.4757    1.2449    4.2252    8.0762    4.7541   10.5382    4.3087    0.2570    0.7753    0.0060   -0.4700    0.2300
   17.0000    0.5200    0.4757    1.2971    4.1810    8.0768    4.5335   10.6527    4.3046    0.2570    0.7731    0.0060   -0.4700    0.2300
   17.0000    0.5300    0.4758    1.3882    4.1209    8.0771    4.2105   10.8183    4.3023    0.2570    0.7730    0.0060   -0.4700    0.2300
   17.0000    0.5400    0.4772    1.4704    4.0520    8.0772    3.8610   10.9971    4.3013    0.2570    0.7730    0.0060   -0.4700    0.2300
   17.0000    0.5600    0.4797    1.5695    3.8898    8.0778    3.1284   11.3714    4.2989    0.2570    0.7689    0.0060   -0.4700    0.2300
   17.0000    0.6000    0.4816    1.6467    3.7018    8.0777    2.3295   11.7858    4.2975    0.2570    0.7706    0.0060   -0.4700    0.2300
   17.0000    0.6600    0.4827    1.6862    3.6754    8.0779    2.2258   11.8583    4.2963    0.2570    0.7699    0.0060   -0.4700    0.2300
   17.0000    0.7000    0.4829    1.7017    3.6687    8.0782    2.2090   11.8796    4.2958    0.2570    0.7678    0.0060   -0.4700    0.2300
   17.0000    0.7800    0.4837    1.7268    3.6624    8.0781    2.2061   11.9045    4.2953    0.2570    0.7680    0.0060   -0.4700    0.2300
   17.0000    0.9000    0.4845    1.7537    3.6601    8.0783    2.2319   11.9227    4.2946    0.2570    0.7707    0.0060   -0.4700    0.2300
   17.0000    0.4710    0.4690    1.1242    4.4079    8.0708    5.5713   10.1123    4.3475    0.2880    0.7895    0.0169    0.0000    0.0000
   17.0000    0.4730    0.4690    1.1292    4.3786    8.0711    5.4508   10.1735    4.3455    0.2880    0.7900    0.0169    0.0000    0.0000
   17.0000    0.4750    0.4689    1.1347    4.3563    8.0714    5.3579   10.2209    4.3433    0.2880    0.7874    0.0169    0.0000    0.0000
   17.0000    0.4800    0.4689    1.1461    4.3135    8.0720    5.1800   10.3120    4.3388    0.2880    0.7850    0.0169    0.0000    0.0000
   17.0000    0.4850    0.4690    1.1573    4.2791    8.0726    5.0355   10.3866    4.3346    0.2880    0.7824    0.0169    0.0000    0.0000
   17.0000    0.4900    0.4689    1.1709    4.2494    8.0733    4.9080   10.4526    4.3308    0.2880    0.7777    0.0169    0.0000    0.0000
   17.0000    0.4950    0.4690    1.1822    4.2221    8.0737    4.7919   10.5128    4.3279    0.2880    0.7772    0.0169    0.0000    0.0000
   17.0000    0.5000    0.4690    1.2009    4.1963    8.0742    4.6743   10.5738    4.3249    0.2880    0.7734    0.0169    0.0000    0.0000
   17.0000    0.5100    0.4689    1.2748    4.1405    8.0747    4.3858   10.7223    4.3209    0.2880    0.7717    0.0169    0.0000    0.0000
   17.0000    0.5200    0.4700    1.3878    4.0605    8.0750    3.9609   10.9390    4.3192    0.2880    0.7724    0.0169    0.0000    0.0000
   17.0000    0.5300    0.4716    1.4673    3.9640    8.0752    3.5040   11.1716    4.3177    0.2880    0.7717    0.0169    0.0000    0.0000
   17.0000    0.5400    0.4728    1.5147    3.8620    8.0756    3.0565   11.3994    4.3159    0.2880    0.7682    0.0169    0.0000    0.0000
   17.0000    0.5500    0.4734    1.5490    3.7544    8.0755    2.5995   11.6319    4.3154    0.2880    0.7692    0.0169    0.0000    0.0000
   17.0000    0.5600    0.4740    1.5689    3.7092    8.0757    2.4068   11.7321    4.3148    0.2880    0.7678    0.0169    0.0000    0.0000
   17.0000    0.5800    0.4755    1.5927    3.6783    8.0759    2.2749   11.8057    4.3135    0.2880    0.7657    0.0169    0.0000    0.0000
   17.0000    0.6200    0.4762    1.6219    3.6573    8.0759    2.1907   11.8623    4.3132    0.2880    0.7674    0.0169    0.0000    0.0000
   17.0000    0.6600    0.4767    1.6398    3.6483    8.0760    2.1639   11.8893    4.3126    0.2880    0.7660    0.0169    0.0000    0.0000
   17.0000    0.7000    0.4768    1.6554    3.6433    8.0760    2.1539   11.9071    4.3125    0.2880    0.7675    0.0169    0.0000    0.0000
   17.0000    0.9000    0.4779    1.7015    3.6374    8.0763    2.1932   11.9419    4.3107    0.2880    0.7648    0.0169    0.0000    0.0000
   17.0000    0.4670    0.4650    1.0539    4.3757    8.0690    5.5094   10.1415    4.3617    0.2920    0.7740    0.0400    0.3900    0.0000
   17.0000    0.4680    0.4649    1.0563    4.3587    8.0691    5.4396   10.1768    4.3606    0.2920    0.7736    0.0400    0.3900    0.0000
   17.0000    0.4700    0.4649    1.0615    4.3319    8.0694    5.3291   10.2330    4.3587    0.2920    0.7728    0.0400    0.3900    0.0000
   17.0000    0.4750    0.4649    1.0741    4.2824    8.0702    5.1228   10.3383    4.3540    0.2920    0.7679    0.0400    0.3900    0.0000
   17.0000    0.4800    0.4649    1.0855    4.2434    8.0708    4.9600   10.4221    4.3501    0.2920    0.7653    0.0400    0.3900    0.0000
   17.0000    0.4850    0.4649    1.0984    4.2094    8.0713    4.8158   10.4964    4.3465    0.2920    0.7637    0.0400    0.3900    0.0000
   17.0000    0.4900    0.4649    1.1174    4.1782    8.0716    4.6766   10.5683    4.3436    0.2920    0.7626    0.0400    0.3900    0.0000
   17.0000    0.5000    0.4649    1.2104    4.1086    8.0723    4.3140   10.7540    4.3393    0.2920    0.7595    0.0400    0.3900    0.0000
   17.0000    0.5100    0.4663    1.3506    4.0009    8.0726    3.7515   11.0395    4.3374    0.2920    0.7597    0.0400    0.3900    0.0000
   17.0000    0.5200    0.4678    1.4278    3.8758    8.0728    3.1824   11.3283    4.3356    0.2920    0.7577    0.0400    0.3900    0.0000
   17.0000    0.5300    0.4687    1.4710    3.7426    8.0730    2.6147   11.6162    4.3346    0.2920    0.7567    0.0400    0.3900    0.0000
   17.0000    0.5400    0.4693    1.4952    3.6897    8.0732    2.3869   11.7341    4.3336    0.2920    0.7540    0.0400    0.3900    0.0000
   17.0000    0.5600    0.4697    1.5227    3.6566    8.0733    2.2428   11.8141    4.3330    0.2920    0.7537    0.0400    0.3900    0.0000
   17.0000    0.5800    0.4701    1.5393    3.6426    8.0734    2.1851   11.8506    4.3326    0.2920    0.7535    0.0400    0.3900    0.0000
   17.0000    0.6000    0.4703    1.5516    3.6351    8.0736    2.1579   11.8716    4.3319    0.2920    0.7513    0.0400    0.3900    0.0000
   17.0000    0.7000    0.4713    1.5930    3.6181    8.0734    2.1154   11.9263    4.3314    0.2920    0.7540    0.0400    0.3900    0.0000
   17.0000    0.8000    0.4719    1.6187    3.6147    8.0737    2.1340   11.9460    4.3306    0.2920    0.7524    0.0400    0.3900    0.0000
   17.0000    0.4610    0.4587    1.0153    4.3517    8.0680    5.4460   10.1703    4.3720    0.2890    0.7600    0.0600    0.5800    0.0000
   17.0000    0.4630    0.4587    1.0210    4.3196    8.0683    5.3138   10.2373    4.3698    0.2890    0.7583    0.0600    0.5800    0.0000
   17.0000    0.4650    0.4589    1.0261    4.2947    8.0686    5.2112   10.2896    4.3678    0.2890    0.7579    0.0600    0.5800    0.0000
   17.0000    0.4700    0.4587    1.0385    4.2452    8.0693    5.0053   10.3949    4.3634    0.2890    0.7539    0.0600    0.5800    0.0000
   17.0000    0.4750    0.4587    1.0503    4.2046    8.0698    4.8357   10.4820    4.3596    0.2890    0.7520    0.0600    0.5800    0.0000
   17.0000    0.4800    0.4587    1.0661    4.1683    8.0703    4.6790   10.5626    4.3563    0.2890    0.7501    0.0600    0.5800    0.0000
   17.0000    0.4900    0.4587    1.1428    4.0937    8.0712    4.3132   10.7499    4.3511    0.2890    0.7454    0.0600    0.5800    0.0000
   17.0000    0.5000    0.4598    1.2827    3.9809    8.0717    3.7307   11.0456    4.3493    0.2890    0.7412    0.0600    0.5800    0.0000
   17.0000    0.5100    0.4612    1.3653    3.8438    8.0717    3.1081   11.3612    4.3472    0.2890    0.7454    0.0600    0.5800    0.0000
   17.0000    0.5200    0.4615    1.4096    3.7153    8.0719    2.5585   11.6401    4.3466    0.2890    0.7413    0.0600    0.5800    0.0000
   17.0000    0.5400    0.4583    1.4463    3.6564    8.0722    2.3026   11.7763    4.3451    0.2890    0.7391    0.0600    0.5800    0.0000
   17.0000    0.5600    0.4630    1.4670    3.6378    8.0723    2.2232   11.8239    4.3448    0.2890    0.7396    0.0600    0.5800    0.0000
   17.0000    0.6000    0.4637    1.4948    3.6224    8.0720    2.1638   11.8686    4.3441    0.2890    0.7454    0.0600    0.5800    0.0000
   17.0000    0.7000    0.4644    1.5344    3.6080    8.0722    2.1338   11.9171    4.3434    0.2890    0.7445    0.0600    0.5800    0.0000
   17.0000    0.8000    0.4651    1.5608    3.6053    8.0723    2.1540   11.9360    4.3427    0.2890    0.7434    0.0600    0.5800    0.0000
   17.0000    0.9000    0.4654    1.5812    3.6057    8.0726    2.1870   11.9452    4.3418    0.2890    0.7418    0.0600    0.5800    0.0000
   17.0000    0.4570    0.4544    1.0067    4.3700    8.0663    5.5241   10.1294    4.3804    0.3560    0.7855    0.0400    0.4300    0.0000
   17.0000    0.4590    0.4544    1.0127    4.3471    8.0666    5.4285   10.1780    4.3782    0.3560    0.7839    0.0400    0.4300    0.0000
   17.0000    0.4610    0.4551    1.0184    4.3287    8.0670    5.3509   10.2178    4.3760    0.3560    0.7828    0.0400    0.4300    0.0000
   17.0000    0.4650    0.4543    1.0296    4.2986    8.0676    5.2233   10.2835    4.3720    0.3560    0.7793    0.0400    0.4300    0.0000
   17.0000    0.4700    0.4544    1.0438    4.2679    8.0683    5.0907   10.3521    4.3675    0.3560    0.7764    0.0400    0.4300    0.0000
   17.0000    0.4750    0.4544    1.0639    4.2415    8.0689    4.9697   10.4150    4.3633    0.3560    0.7737    0.0400    0.4300    0.0000
   17.0000    0.4800    0.4543    1.1065    4.2172    8.0692    4.8345   10.4848    4.3602    0.3560    0.7739    0.0400    0.4300    0.0000
   17.0000    0.4900    0.4562    1.3168    4.1494    8.0697    4.3620   10.7255    4.3564    0.3560    0.7718    0.0400    0.4300    0.0000
   17.0000    0.5000    0.4593    1.4424    4.0633    8.0704    3.9005   10.9607    4.3519    0.3560    0.7677    0.0400    0.4300    0.0000
   17.0000    0.5100    0.4612    1.5301    3.9475    8.0709    3.3581   11.2362    4.3493    0.3560    0.7662    0.0400    0.4300    0.0000
   17.0000    0.5200    0.4622    1.5827    3.8115    8.0712    2.7703   11.5344    4.3475    0.3560    0.7646    0.0400    0.4300    0.0000
   17.0000    0.5300    0.4630    1.6151    3.7034    8.0712    2.3137   11.7668    4.3469    0.3560    0.7634    0.0400    0.4300    0.0000
   17.0000    0.5400    0.4634    1.6335    3.6717    8.0712    2.1764   11.8394    4.3464    0.3560    0.7648    0.0400    0.4300    0.0000
   17.0000    0.5500    0.4637    1.6463    3.6558    8.0713    2.1082   11.8775    4.3462    0.3560    0.7648    0.0400    0.4300    0.0000
   17.0000    0.5750    0.4644    1.6673    3.6379    8.0713    2.0350   11.9239    4.3457    0.3560    0.7653    0.0400    0.4300    0.0000
   17.0000    0.7000    0.4658    1.7176    3.6139    8.0715    1.9739   11.9971    4.3437    0.3560    0.7661    0.0400    0.4300    0.0000
   17.0000    0.8000    0.4666    1.7412    3.6114    8.0716    1.9986   12.0137    4.3426    0.3560    0.7653    0.0400    0.4300    0.0000
   17.0000    0.9000    0.4673    1.7600    3.6119    8.0717    2.0329   12.0221    4.3418    0.3560    0.7652    0.0400    0.4300    0.0000
   17.0000    0.4400    0.4352    0.8958    4.3453    8.0617    5.5194   10.1234    4.4164    0.4590    0.7839    0.0600    0.7100    0.0000
   17.0000    0.4450    0.4343    0.9139    4.3169    8.0624    5.3926   10.1894    4.4102    0.4590    0.7812    0.0600    0.7100    0.0000
   17.0000    0.4500    0.4343    0.9459    4.2968    8.0629    5.2853   10.2454    4.4047    0.4590    0.7856    0.0600    0.7100    0.0000
