# log(age) Mini Mact logl logt logg Composition Phase
    9.50    1.18900000   1.1890   0.8000   3.8643   4.1230   0.0000   0.0000
    9.50    1.18900000   1.1890   0.8015   3.8643   4.1220   0.0000   0.0000
    9.50    1.18900000   1.1890   0.8030   3.8644   4.1210   0.0000   0.0000
    9.50    1.19000000   1.1900   0.8045   3.8644   4.1200   0.0000   0.0000
    9.50    1.19000000   1.1900   0.8060   3.8645   4.1190   0.0000   0.0000
    9.50    1.19100000   1.1910   0.8075   3.8646   4.1180   0.0000   0.0000
    9.50    1.19100000   1.1910   0.8090   3.8646   4.1160   0.0000   0.0000
    9.50    1.19200000   1.1920   0.8106   3.8647   4.1150   0.0000   0.0000
    9.50    1.19200000   1.1920   0.8121   3.8647   4.1140   0.0000   0.0000
    9.50    1.19300000   1.1930   0.8136   3.8648   4.1130   0.0000   0.0000
    9.50    1.19300000   1.1930   0.8152   3.8648   4.1120   0.0000   0.0000
    9.50    1.19400000   1.1940   0.8167   3.8649   4.1110   0.0000   0.0000
    9.50    1.19400000   1.1940   0.8182   3.8649   4.1100   0.0000   0.0000
    9.50    1.19500000   1.1950   0.8198   3.8650   4.1080   0.0000   0.0000
    9.50    1.19500000   1.1950   0.8213   3.8650   4.1070   0.0000   0.0000
    9.50    1.19600000   1.1960   0.8229   3.8651   4.1060   0.0000   0.0000
    9.50    1.19600000   1.1960   0.8245   3.8651   4.1050   0.0000   0.0000
    9.50    1.19700000   1.1970   0.8260   3.8651   4.1040   0.0000   0.0000
    9.50    1.19700000   1.1970   0.8276   3.8652   4.1020   0.0000   0.0000
    9.50    1.19800000   1.1980   0.8292   3.8652   4.1010   0.0000   0.0000
    9.50    1.19800000   1.1980   0.8307   3.8652   4.1000   0.0000   0.0000
    9.50    1.19900000   1.1990   0.8323   3.8653   4.0990   0.0000   0.0000
    9.50    1.19900000   1.1990   0.8339   3.8653   4.0970   0.0000   0.0000
    9.50    1.20000000   1.2000   0.8355   3.8653   4.0960   0.0000   0.0000
    9.50    1.20000000   1.2000   0.8371   3.8654   4.0950   0.0000   0.0000
    9.50    1.20100000   1.2010   0.8387   3.8654   4.0930   0.0000   0.0000
    9.50    1.20100000   1.2010   0.8403   3.8654   4.0920   0.0000   0.0000
    9.50    1.20200000   1.2020   0.8419   3.8654   4.0910   0.0000   0.0000
    9.50    1.20200000   1.2020   0.8435   3.8654   4.0890   0.0000   0.0000
    9.50    1.20300000   1.2030   0.8451   3.8655   4.0880   0.0000   0.0000
    9.50    1.20300000   1.2030   0.8468   3.8655   4.0870   0.0000   0.0000
    9.50    1.20400000   1.2040   0.8484   3.8655   4.0850   0.0000   0.0000
    9.50    1.20400000   1.2040   0.8500   3.8655   4.0840   0.0000   0.0000
    9.50    1.20500000   1.2050   0.8517   3.8655   4.0820   0.0000   0.0000
    9.50    1.20500000   1.2050   0.8533   3.8655   4.0810   0.0000   0.0000
    9.50    1.20600000   1.2060   0.8550   3.8655   4.0790   0.0000   0.0000
    9.50    1.20700000   1.2070   0.8566   3.8655   4.0780   0.0000   0.0000
    9.50    1.20700000   1.2070   0.8583   3.8655   4.0760   0.0000   0.0000
    9.50    1.20800000   1.2080   0.8599   3.8655   4.0750   0.0000   0.0000
    9.50    1.20800000   1.2080   0.8616   3.8655   4.0730   0.0000   0.0000
    9.50    1.20900000   1.2090   0.8633   3.8655   4.0720   0.0000   0.0000
    9.50    1.20900000   1.2090   0.8650   3.8655   4.0700   0.0000   0.0000
    9.50    1.21000000   1.2100   0.8667   3.8655   4.0690   0.0000   0.0000
    9.50    1.21000000   1.2100   0.8684   3.8654   4.0670   0.0000   0.0000
    9.50    1.21100000   1.2110   0.8701   3.8654   4.0660   0.0000   0.0000
    9.50    1.21100000   1.2110   0.8718   3.8654   4.0640   0.0000   0.0000
    9.50    1.21200000   1.2120   0.8735   3.8654   4.0620   0.0000   0.0000
    9.50    1.21200000   1.2120   0.8752   3.8653   4.0610   0.0000   0.0000
    9.50    1.21300000   1.2130   0.8769   3.8653   4.0590   0.0000   0.0000
    9.50    1.21300000   1.2130   0.8786   3.8653   4.0570   0.0000   0.0000
    9.50    1.21400000   1.2140   0.8804   3.8652   4.0560   0.0000   0.0000
    9.50    1.21400000   1.2140   0.8821   3.8652   4.0540   0.0000   0.0000
    9.50    1.21500000   1.2150   0.8838   3.8651   4.0520   0.0000   0.0000
    9.50    1.21500000   1.2150   0.8856   3.8651   4.0500   0.0000   0.0000
    9.50    1.21600000   1.2160   0.8874   3.8650   4.0480   0.0000   0.0000
    9.50    1.21600000   1.2160   0.8891   3.8650   4.0470   0.0000   0.0000
    9.50    1.21700000   1.2170   0.8909   3.8649   4.0450   0.0000   0.0000
    9.50    1.21700000   1.2170   0.8926   3.8648   4.0430   0.0000   0.0000
    9.50    1.21800000   1.2180   0.8944   3.8648   4.0410   0.0000   0.0000
    9.50    1.21800000   1.2180   0.8962   3.8647   4.0390   0.0000   0.0000
    9.50    1.21900000   1.2190   0.8980   3.8646   4.0370   0.0000   0.0000
    9.50    1.21900000   1.2190   0.8998   3.8645   4.0350   0.0000   0.0000
    9.50    1.22000000   1.2200   0.9016   3.8644   4.0330   0.0000   0.0000
    9.50    1.22000000   1.2200   0.9034   3.8643   4.0310   0.0000   0.0000
    9.50    1.22100000   1.2210   0.9053   3.8642   4.0290   0.0000   0.0000
    9.50    1.22100000   1.2210   0.9071   3.8641   4.0270   0.0000   0.0000
    9.50    1.22200000   1.2220   0.9089   3.8640   4.0250   0.0000   0.0000
    9.50    1.22200000   1.2220   0.9108   3.8639   4.0230   0.0000   0.0000
    9.50    1.22300000   1.2230   0.9126   3.8638   4.0210   0.0000   0.0000
    9.50    1.22300000   1.2230   0.9145   3.8636   4.0190   0.0000   0.0000
    9.50    1.22400000   1.2240   0.9163   3.8635   4.0160   0.0000   0.0000
    9.50    1.22400000   1.2240   0.9182   3.8634   4.0140   0.0000   0.0000
    9.50    1.22500000   1.2250   0.9201   3.8632   4.0120   0.0000   0.0000
    9.50    1.22500000   1.2250   0.9219   3.8631   4.0100   0.0000   0.0000
    9.50    1.22600000   1.2260   0.9238   3.8629   4.0070   0.0000   0.0000
    9.50    1.22600000   1.2260   0.9257   3.8628   4.0050   0.0000   0.0000
    9.50    1.22700000   1.2270   0.9276   3.8626   4.0030   0.0000   0.0000
    9.50    1.22700000   1.2270   0.9295   3.8624   4.0000   0.0000   0.0000
    9.50    1.22800000   1.2280   0.9315   3.8622   3.9980   0.0000   0.0000
    9.50    1.22800000   1.2280   0.9334   3.8621   3.9950   0.0000   0.0000
    9.50    1.22900000   1.2290   0.9353   3.8619   3.9930   0.0000   0.0000
    9.50    1.22900000   1.2290   0.9373   3.8616   3.9900   0.0000   0.0000
    9.50    1.23000000   1.2300   0.9392   3.8614   3.9870   0.0000   0.0000
    9.50    1.23000000   1.2300   0.9412   3.8612   3.9850   0.0000   0.0000
    9.50    1.23100000   1.2310   0.9431   3.8610   3.9820   0.0000   0.0000
    9.50    1.23100000   1.2310   0.9451   3.8607   3.9790   0.0000   0.0000
    9.50    1.23200000   1.2320   0.9471   3.8604   3.9760   0.0000   0.0000
    9.50    1.23200000   1.2320   0.9491   3.8602   3.9730   0.0000   0.0000
    9.50    1.23300000   1.2330   0.9511   3.8599   3.9700   0.0000   0.0000
    9.50    1.23400000   1.2340   0.9531   3.8596   3.9670   0.0000   0.0000
    9.50    1.23400000   1.2340   0.9551   3.8593   3.9640   0.0000   0.0000
    9.50    1.23500000   1.2350   0.9572   3.8589   3.9610   0.0000   0.0000
    9.50    1.23500000   1.2350   0.9592   3.8586   3.9580   0.0000   0.0000
    9.50    1.23600000   1.2360   0.9612   3.8583   3.9550   0.0000   0.0000
    9.50    1.23600000   1.2360   0.9633   3.8579   3.9510   0.0000   0.0000
    9.50    1.23700000   1.2370   0.9654   3.8575   3.9480   0.0000   0.0000
    9.50    1.23700000   1.2370   0.9674   3.8571   3.9440   0.0000   0.0000
    9.50    1.23800000   1.2380   0.9695   3.8567   3.9410   0.0000   0.0000
    9.50    1.23800000   1.2380   0.9716   3.8563   3.9370   0.0000   0.0000
    9.50    1.23900000   1.2390   0.9737   3.8558   3.9340   0.0000   0.0000
    9.50    1.23900000   1.2390   0.9758   3.8554   3.9300   0.0000   0.0000
    9.50    1.24000000   1.2400   0.9779   3.8549   3.9260   0.0000   0.0000
    9.50    1.24000000   1.2400   0.9800   3.8544   3.9220   0.0000   0.0000
    9.50    1.24100000   1.2410   0.9822   3.8539   3.9180   0.0000   0.0000
    9.50    1.24100000   1.2410   0.9843   3.8534   3.9140   0.0000   0.0000
    9.50    1.24200000   1.2420   0.9865   3.8528   3.9100   0.0000   0.0000
    9.50    1.24200000   1.2420   0.9886   3.8523   3.9060   0.0000   0.0000
    9.50    1.24300000   1.2430   0.9908   3.8517   3.9010   0.0000   0.0000
    9.50    1.24300000   1.2430   0.9930   3.8510   3.8970   0.0000   0.0000
    9.50    1.24400000   1.2440   0.9952   3.8504   3.8920   0.0000   0.0000
    9.50    1.24400000   1.2440   0.9974   3.8497   3.8870   0.0000   0.0000
    9.50    1.24500000   1.2450   0.9996   3.8490   3.8830   0.0000   0.0000
    9.50    1.24500000   1.2450   1.0018   3.8482   3.8770   0.0000   0.0000
    9.50    1.24600000   1.2460   1.0041   3.8474   3.8720   0.0000   0.0000
    9.50    1.24600000   1.2460   1.0063   3.8466   3.8670   0.0000   0.0000
    9.50    1.24700000   1.2470   1.0085   3.8458   3.8620   0.0000   0.0000
    9.50    1.24700000   1.2470   1.0108   3.8448   3.8560   0.0000   0.0000
    9.50    1.24800000   1.2480   1.0130   3.8439   3.8500   0.0000   0.0000
    9.50    1.24900000   1.2490   1.0153   3.8429   3.8430   0.0000   0.0000
    9.50    1.24900000   1.2490   1.0176   3.8419   3.8370   0.0000   0.0000
    9.50    1.25000000   1.2500   1.0198   3.8408   3.8310   0.0000   0.0000
    9.50    1.25000000   1.2500   1.0222   3.8395   3.8240   0.0000   0.0000
    9.50    1.25100000   1.2510   1.0248   3.8378   3.8140   0.0000   0.0000
    9.50    1.25100000   1.2510   1.0274   3.8360   3.8050   0.0000   0.0000
    9.50    1.25200000   1.2520   1.0300   3.8342   3.7950   0.0000   0.0000
    9.50    1.25200000   1.2520   1.0325   3.8323   3.7850   0.0000   0.0000
    9.50    1.25300000   1.2530   1.0351   3.8304   3.7750   0.0000   0.0000
    9.50    1.25300000   1.2530   1.0375   3.8285   3.7650   0.0000   0.0000
    9.50    1.25400000   1.2540   1.0399   3.8260   3.7530   0.0000   0.0000
    9.50    1.25400000   1.2540   1.0422   3.8235   3.7410   0.0000   0.0000
    9.50    1.25500000   1.2550   1.0444   3.8210   3.7290   0.0000   0.0000
    9.50    1.25500000   1.2550   1.0465   3.8184   3.7170   0.0000   0.0000
    9.50    1.25600000   1.2560   1.0484   3.8156   3.7040   0.0000   0.0000
    9.50    1.25600000   1.2560   1.0502   3.8128   3.6910   0.0000   0.0000
    9.50    1.25700000   1.2570   1.0518   3.8100   3.6780   0.0000   0.0000
    9.50    1.25700000   1.2570   1.0528   3.8070   3.6650   0.0000   0.0000
    9.50    1.25800000   1.2580   1.0538   3.8039   3.6530   0.0000   0.0000
    9.50    1.25800000   1.2580   1.0547   3.8009   3.6400   0.0000   0.0000
    9.50    1.25900000   1.2590   1.0545   3.7973   3.6260   0.0000   0.0000
    9.50    1.26000000   1.2600   1.0540   3.7936   3.6110   0.0000   0.0000
    9.50    1.26000000   1.2600   1.0535   3.7898   3.5970   0.0000   0.0000
    9.50    1.26100000   1.2610   1.0507   3.7855   3.5830   0.0000   0.0000
    9.50    1.26100000   1.2610   1.0475   3.7810   3.5680   0.0000   0.0000
    9.50    1.26200000   1.2620   1.0443   3.7765   3.5540   0.0000   0.0000
    9.50    1.26200000   1.2620   1.0378   3.7718   3.5410   0.0000   0.0000
    9.50    1.26300000   1.2630   1.0299   3.7669   3.5300   0.0000   0.0000
    9.50    1.26300000   1.2630   1.0220   3.7620   3.5190   0.0000   0.0000
    9.50    1.26400000   1.2640   1.0096   3.7565   3.5090   0.0000   0.0000
    9.50    1.26400000   1.2640   0.9965   3.7508   3.4990   0.0000   0.0000
    9.50    1.26500000   1.2650   0.9835   3.7451   3.4900   0.0000   0.0000
    9.50    1.26500000   1.2650   0.9764   3.7403   3.4780   0.0000   0.0000
    9.50    1.26600000   1.2660   0.9703   3.7356   3.4660   0.0000   0.0000
    9.50    1.26600000   1.2660   0.9659   3.7313   3.4530   0.0000   0.0000
    9.50    1.26700000   1.2670   0.9695   3.7283   3.4370   0.0000   0.0000
    9.50    1.26700000   1.2670   0.9769   3.7264   3.4230   0.0000   0.0000
    9.50    1.26800000   1.2680   0.9863   3.7248   3.4070   0.0000   0.0000
    9.50    1.26800000   1.2680   0.9967   3.7224   3.3870   0.0000   0.0000
    9.50    1.26900000   1.2690   1.0109   3.7216   3.3700   0.0000   0.0000
    9.50    1.27000000   1.2690   1.0251   3.7203   3.3510   0.0000   0.0000
    9.50    1.27000000   1.2700   1.0388   3.7180   3.3280   0.0000   0.0000
    9.50    1.27100000   1.2700   1.0549   3.7166   3.3070   0.0000   0.0000
    9.50    1.27100000   1.2710   1.0726   3.7158   3.2860   0.0000   0.0000
    9.50    1.27200000   1.2710   1.0910   3.7152   3.2650   0.0000   0.0000
    9.50    1.27200000   1.2720   1.1087   3.7141   3.2430   0.0000   0.0000
    9.50    1.27300000   1.2720   1.1284   3.7133   3.2200   0.0000   0.0000
    9.50    1.27300000   1.2730   1.1490   3.7126   3.1970   0.0000   0.0000
    9.50    1.27400000   1.2730   1.1702   3.7119   3.1730   0.0000   0.0000
    9.50    1.27400000   1.2740   1.1916   3.7104   3.1460   0.0000   0.0000
    9.50    1.27500000   1.2740   1.2143   3.7090   3.1180   0.0000   0.0000
    9.50    1.27500000   1.2750   1.2389   3.7083   3.0910   0.0000   0.0000
    9.50    1.27600000   1.2750   1.2654   3.7081   3.0630   0.0000   0.0000
    9.50    1.27600000   1.2760   1.2921   3.7072   3.0330   0.0000   0.0000
    9.50    1.27700000   1.2760   1.3203   3.7050   2.9960   0.0000   0.0000
    9.50    1.27800000   1.2760   1.3573   3.7026   2.9500   0.0000   0.0000
    9.50    1.27800000   1.2770   1.4025   3.7008   2.8980   0.0000   0.0000
    9.50    1.27900000   1.2770   1.4258   3.7002   2.8720   0.0000   0.0000
    9.50    1.27900000   1.2780   1.4540   3.6985   2.8370   0.0000   0.0000
    9.50    1.28000000   1.2780   1.4907   3.6965   2.7930   0.0000   0.0000
    9.50    1.28000000   1.2780   1.5314   3.6947   2.7450   0.0000   0.0000
    9.50    1.28100000   1.2780   1.5549   3.6928   2.7140   0.0000   0.0000
# log(age) Mini Mact logl logt logg Composition Phase
    9.55    0.80000000   0.8000  -0.2683   3.7616   4.6090   0.0000   0.0000
    9.55    0.88400000   0.8840  -0.0208   3.7896   4.5170   0.0000   0.0000
    9.55    0.97800000   0.9780   0.2492   3.8140   4.3880   0.0000   0.0000
    9.55    1.07800000   1.0780   0.5451   3.8377   4.2290   0.0000   0.0000
    9.55    1.07800000   1.0780   0.5464   3.8378   4.2280   0.0000   0.0000
    9.55    1.07900000   1.0790   0.5478   3.8379   4.2280   0.0000   0.0000
    9.55    1.07900000   1.0790   0.5491   3.8380   4.2270   0.0000   0.0000
    9.55    1.08000000   1.0800   0.5505   3.8380   4.2260   0.0000   0.0000
    9.55    1.08000000   1.0800   0.5519   3.8381   4.2250   0.0000   0.0000
    9.55    1.08100000   1.0810   0.5532   3.8382   4.2240   0.0000   0.0000
    9.55    1.08100000   1.0810   0.5546   3.8383   4.2230   0.0000   0.0000
    9.55    1.08100000   1.0810   0.5560   3.8384   4.2220   0.0000   0.0000
    9.55    1.08200000   1.0820   0.5574   3.8384   4.2220   0.0000   0.0000
    9.55    1.08200000   1.0820   0.5587   3.8385   4.2210   0.0000   0.0000
    9.55    1.08300000   1.0830   0.5601   3.8386   4.2200   0.0000   0.0000
    9.55    1.08300000   1.0830   0.5615   3.8387   4.2190   0.0000   0.0000
    9.55    1.08400000   1.0840   0.5629   3.8388   4.2180   0.0000   0.0000
    9.55    1.08400000   1.0840   0.5643   3.8389   4.2170   0.0000   0.0000
    9.55    1.08500000   1.0850   0.5657   3.8389   4.2160   0.0000   0.0000
    9.55    1.08500000   1.0850   0.5671   3.8390   4.2150   0.0000   0.0000
    9.55    1.08600000   1.0860   0.5685   3.8391   4.2150   0.0000   0.0000
    9.55    1.08600000   1.0860   0.5699   3.8392   4.2140   0.0000   0.0000
    9.55    1.08600000   1.0860   0.5713   3.8393   4.2130   0.0000   0.0000
    9.55    1.08700000   1.0870   0.5727   3.8394   4.2120   0.0000   0.0000
    9.55    1.08700000   1.0870   0.5741   3.8394   4.2110   0.0000   0.0000
    9.55    1.08800000   1.0880   0.5756   3.8395   4.2100   0.0000   0.0000
    9.55    1.08800000   1.0880   0.5770   3.8396   4.2090   0.0000   0.0000
    9.55    1.08900000   1.0890   0.5784   3.8397   4.2080   0.0000   0.0000
    9.55    1.08900000   1.0890   0.5799   3.8398   4.2070   0.0000   0.0000
    9.55    1.09000000   1.0900   0.5813   3.8398   4.2060   0.0000   0.0000
    9.55    1.09000000   1.0900   0.5827   3.8399   4.2050   0.0000   0.0000
    9.55    1.09100000   1.0910   0.5842   3.8400   4.2040   0.0000   0.0000
    9.55    1.09100000   1.0910   0.5856   3.8401   4.2030   0.0000   0.0000
    9.55    1.09100000   1.0910   0.5871   3.8402   4.2030   0.0000   0.0000
    9.55    1.09200000   1.0920   0.5885   3.8402   4.2020   0.0000   0.0000
    9.55    1.09200000   1.0920   0.5900   3.8403   4.2010   0.0000   0.0000
    9.55    1.09300000   1.0930   0.5914   3.8404   4.2000   0.0000   0.0000
    9.55    1.09300000   1.0930   0.5929   3.8405   4.1990   0.0000   0.0000
    9.55    1.09400000   1.0940   0.5944   3.8406   4.1980   0.0000   0.0000
    9.55    1.09400000   1.0940   0.5958   3.8406   4.1970   0.0000   0.0000
    9.55    1.09500000   1.0950   0.5973   3.8407   4.1960   0.0000   0.0000
    9.55    1.09500000   1.0950   0.5988   3.8408   4.1950   0.0000   0.0000
    9.55    1.09600000   1.0960   0.6003   3.8409   4.1940   0.0000   0.0000
    9.55    1.09600000   1.0960   0.6018   3.8410   4.1930   0.0000   0.0000
    9.55    1.09600000   1.0960   0.6033   3.8410   4.1920   0.0000   0.0000
    9.55    1.09700000   1.0970   0.6048   3.8411   4.1910   0.0000   0.0000
    9.55    1.09700000   1.0970   0.6063   3.8412   4.1900   0.0000   0.0000
    9.55    1.09800000   1.0980   0.6078   3.8413   4.1890   0.0000   0.0000
    9.55    1.09800000   1.0980   0.6093   3.8413   4.1880   0.0000   0.0000
    9.55    1.09900000   1.0990   0.6108   3.8414   4.1870   0.0000   0.0000
    9.55    1.09900000   1.0990   0.6123   3.8415   4.1860   0.0000   0.0000
    9.55    1.10000000   1.1000   0.6138   3.8416   4.1850   0.0000   0.0000
    9.55    1.10000000   1.1000   0.6152   3.8417   4.1840   0.0000   0.0000
    9.55    1.10100000   1.1010   0.6165   3.8418   4.1830   0.0000   0.0000
    9.55    1.10100000   1.1010   0.6178   3.8419   4.1830   0.0000   0.0000
    9.55    1.10200000   1.1020   0.6190   3.8420   4.1820   0.0000   0.0000
    9.55    1.10200000   1.1020   0.6203   3.8421   4.1810   0.0000   0.0000
    9.55    1.10200000   1.1020   0.6215   3.8422   4.1810   0.0000   0.0000
    9.55    1.10300000   1.1030   0.6228   3.8424   4.1800   0.0000   0.0000
    9.55    1.10300000   1.1030   0.6241   3.8425   4.1800   0.0000   0.0000
    9.55    1.10400000   1.1040   0.6253   3.8426   4.1790   0.0000   0.0000
    9.55    1.10400000   1.1040   0.6266   3.8427   4.1780   0.0000   0.0000
    9.55    1.10500000   1.1050   0.6279   3.8428   4.1780   0.0000   0.0000
    9.55    1.10500000   1.1050   0.6291   3.8429   4.1770   0.0000   0.0000
    9.55    1.10600000   1.1060   0.6304   3.8431   4.1760   0.0000   0.0000
    9.55    1.10600000   1.1060   0.6317   3.8432   4.1760   0.0000   0.0000
    9.55    1.10700000   1.1070   0.6330   3.8433   4.1750   0.0000   0.0000
    9.55    1.10700000   1.1070   0.6343   3.8434   4.1740   0.0000   0.0000
    9.55    1.10800000   1.1080   0.6355   3.8435   4.1740   0.0000   0.0000
    9.55    1.10800000   1.1080   0.6368   3.8436   4.1730   0.0000   0.0000
    9.55    1.10800000   1.1080   0.6381   3.8438   4.1730   0.0000   0.0000
    9.55    1.10900000   1.1090   0.6394   3.8439   4.1720   0.0000   0.0000
    9.55    1.10900000   1.1090   0.6407   3.8440   4.1710   0.0000   0.0000
    9.55    1.11000000   1.1100   0.6420   3.8441   4.1710   0.0000   0.0000
    9.55    1.11000000   1.1100   0.6433   3.8442   4.1700   0.0000   0.0000
    9.55    1.11100000   1.1110   0.6446   3.8443   4.1690   0.0000   0.0000
    9.55    1.11100000   1.1110   0.6459   3.8445   4.1690   0.0000   0.0000
    9.55    1.11200000   1.1120   0.6472   3.8446   4.1680   0.0000   0.0000
    9.55    1.11200000   1.1120   0.6485   3.8447   4.1670   0.0000   0.0000
    9.55    1.11300000   1.1130   0.6498   3.8448   4.1670   0.0000   0.0000
    9.55    1.11300000   1.1130   0.6511   3.8449   4.1660   0.0000   0.0000
    9.55    1.11400000   1.1140   0.6524   3.8450   4.1650   0.0000   0.0000
    9.55    1.11400000   1.1140   0.6537   3.8451   4.1650   0.0000   0.0000
    9.55    1.11400000   1.1140   0.6550   3.8453   4.1640   0.0000   0.0000
    9.55    1.11500000   1.1150   0.6564   3.8454   4.1630   0.0000   0.0000
    9.55    1.11500000   1.1150   0.6577   3.8455   4.1630   0.0000   0.0000
    9.55    1.11600000   1.1160   0.6590   3.8456   4.1620   0.0000   0.0000
    9.55    1.11600000   1.1160   0.6603   3.8457   4.1610   0.0000   0.0000
    9.55    1.11700000   1.1170   0.6617   3.8458   4.1610   0.0000   0.0000
    9.55    1.11700000   1.1170   0.6630   3.8459   4.1600   0.0000   0.0000
    9.55    1.11800000   1.1180   0.6643   3.8460   4.1590   0.0000   0.0000
    9.55    1.11800000   1.1180   0.6657   3.8461   4.1580   0.0000   0.0000
    9.55    1.11900000   1.1190   0.6670   3.8463   4.1580   0.0000   0.0000
    9.55    1.11900000   1.1190   0.6684   3.8464   4.1570   0.0000   0.0000
    9.55    1.12000000   1.1200   0.6697   3.8465   4.1560   0.0000   0.0000
    9.55    1.12000000   1.1200   0.6710   3.8466   4.1550   0.0000   0.0000
    9.55    1.12100000   1.1210   0.6724   3.8467   4.1550   0.0000   0.0000
    9.55    1.12100000   1.1210   0.6737   3.8468   4.1540   0.0000   0.0000
    9.55    1.12100000   1.1210   0.6751   3.8469   4.1530   0.0000   0.0000
    9.55    1.12200000   1.1220   0.6765   3.8470   4.1520   0.0000   0.0000
    9.55    1.12200000   1.1220   0.6778   3.8471   4.1520   0.0000   0.0000
    9.55    1.12300000   1.1230   0.6792   3.8472   4.1510   0.0000   0.0000
    9.55    1.12300000   1.1230   0.6806   3.8473   4.1500   0.0000   0.0000
    9.55    1.12400000   1.1240   0.6819   3.8474   4.1490   0.0000   0.0000
    9.55    1.12400000   1.1240   0.6833   3.8475   4.1490   0.0000   0.0000
    9.55    1.12500000   1.1250   0.6847   3.8476   4.1480   0.0000   0.0000
    9.55    1.12500000   1.1250   0.6860   3.8477   4.1470   0.0000   0.0000
    9.55    1.12600000   1.1260   0.6874   3.8478   4.1460   0.0000   0.0000
    9.55    1.12600000   1.1260   0.6888   3.8479   4.1450   0.0000   0.0000
    9.55    1.12700000   1.1270   0.6902   3.8480   4.1450   0.0000   0.0000
    9.55    1.12700000   1.1270   0.6916   3.8481   4.1440   0.0000   0.0000
    9.55    1.12800000   1.1280   0.6930   3.8482   4.1430   0.0000   0.0000
    9.55    1.12800000   1.1280   0.6944   3.8483   4.1420   0.0000   0.0000
    9.55    1.12900000   1.1290   0.6958   3.8484   4.1410   0.0000   0.0000
    9.55    1.12900000   1.1290   0.6972   3.8485   4.1400   0.0000   0.0000
    9.55    1.12900000   1.1290   0.6986   3.8486   4.1400   0.0000   0.0000
    9.55    1.13000000   1.1300   0.7000   3.8487   4.1390   0.0000   0.0000
    9.55    1.13000000   1.1300   0.7014   3.8488   4.1380   0.0000   0.0000
    9.55    1.13100000   1.1310   0.7028   3.8489   4.1370   0.0000   0.0000
    9.55    1.13100000   1.1310   0.7042   3.8490   4.1360   0.0000   0.0000
    9.55    1.13200000   1.1320   0.7057   3.8491   4.1350   0.0000   0.0000
    9.55    1.13200000   1.1320   0.7071   3.8492   4.1340   0.0000   0.0000
    9.55    1.13300000   1.1330   0.7085   3.8492   4.1340   0.0000   0.0000
    9.55    1.13300000   1.1330   0.7099   3.8493   4.1330   0.0000   0.0000
    9.55    1.13400000   1.1340   0.7114   3.8494   4.1320   0.0000   0.0000
    9.55    1.13400000   1.1340   0.7128   3.8495   4.1310   0.0000   0.0000
    9.55    1.13500000   1.1350   0.7142   3.8496   4.1300   0.0000   0.0000
    9.55    1.13500000   1.1350   0.7157   3.8497   4.1290   0.0000   0.0000
    9.55    1.13600000   1.1360   0.7171   3.8498   4.1280   0.0000   0.0000
    9.55    1.13600000   1.1360   0.7186   3.8499   4.1270   0.0000   0.0000
    9.55    1.13700000   1.1370   0.7201   3.8499   4.1260   0.0000   0.0000
    9.55    1.13700000   1.1370   0.7215   3.8500   4.1250   0.0000   0.0000
    9.55    1.13800000   1.1380   0.7230   3.8501   4.1240   0.0000   0.0000
    9.55    1.13800000   1.1380   0.7244   3.8502   4.1230   0.0000   0.0000
    9.55    1.13800000   1.1380   0.7259   3.8503   4.1220   0.0000   0.0000
    9.55    1.13900000   1.1390   0.7274   3.8503   4.1210   0.0000   0.0000
    9.55    1.13900000   1.1390   0.7288   3.8504   4.1200   0.0000   0.0000
    9.55    1.14000000   1.1400   0.7303   3.8505   4.1190   0.0000   0.0000
    9.55    1.14000000   1.1400   0.7318   3.8506   4.1180   0.0000   0.0000
    9.55    1.14100000   1.1410   0.7333   3.8506   4.1170   0.0000   0.0000
    9.55    1.14100000   1.1410   0.7348   3.8507   4.1160   0.0000   0.0000
    9.55    1.14200000   1.1420   0.7363   3.8508   4.1150   0.0000   0.0000
    9.55    1.14200000   1.1420   0.7378   3.8508   4.1140   0.0000   0.0000
    9.55    1.14300000   1.1430   0.7393   3.8509   4.1130   0.0000   0.0000
    9.55    1.14300000   1.1430   0.7408   3.8510   4.1120   0.0000   0.0000
    9.55    1.14400000   1.1440   0.7423   3.8510   4.1110   0.0000   0.0000
    9.55    1.14400000   1.1440   0.7438   3.8511   4.1100   0.0000   0.0000
    9.55    1.14500000   1.1450   0.7453   3.8511   4.1090   0.0000   0.0000
    9.55    1.14500000   1.1450   0.7469   3.8512   4.1080   0.0000   0.0000
    9.55    1.14600000   1.1460   0.7484   3.8512   4.1070   0.0000   0.0000
    9.55    1.14600000   1.1460   0.7499   3.8513   4.1050   0.0000   0.0000
    9.55    1.14700000   1.1470   0.7515   3.8513   4.1040   0.0000   0.0000
    9.55    1.14700000   1.1470   0.7530   3.8514   4.1030   0.0000   0.0000
    9.55    1.14800000   1.1480   0.7545   3.8514   4.1020   0.0000   0.0000
    9.55    1.14800000   1.1480   0.7561   3.8515   4.1010   0.0000   0.0000
    9.55    1.14900000   1.1490   0.7576   3.8515   4.1000   0.0000   0.0000
    9.55    1.14900000   1.1490   0.7592   3.8516   4.0980   0.0000   0.0000
    9.55    1.14900000   1.1490   0.7608   3.8516   4.0970   0.0000   0.0000
    9.55    1.15000000   1.1500   0.7623   3.8517   4.0960   0.0000   0.0000
    9.55    1.15000000   1.1500   0.7639   3.8517   4.0950   0.0000   0.0000
